1,11 Com b,-88.3649555460328,-8.008862385870799,28.47564629278558
2,11 Com b,-88.3649555460328,-8.008862385870799,28.47564629278558
3,11 Com b,-88.3649555460328,-8.008862385870799,28.47564629278558
4,11 UMi b,-25.505219380353463,-29.62595966785499,119.06779303875028
5,11 UMi b,-25.505219380353463,-29.62595966785499,119.06779303875028
6,11 UMi b,-25.505219380353463,-29.62595966785499,119.06779303875028
7,14 And b,57.973694171845125,-7.298939228448441,47.716340669091416
8,14 And b,57.973694171845125,-7.298939228448441,47.716340669091416
9,14 And b,57.973694171845125,-7.298939228448441,47.716340669091416
10,14 Her b,-5.954234404782359,-11.487904973957995,12.41541442128362
11,14 Her b,-5.954234404782359,-11.487904973957995,12.41541442128362
12,14 Her b,-5.954234404782359,-11.487904973957995,12.41541442128362
13,14 Her b,-5.954234404782359,-11.487904973957995,12.41541442128362
14,14 Her b,-5.954234404782359,-11.487904973957995,12.41541442128362
15,14 Her b,-5.954234404782359,-11.487904973957995,12.41541442128362
16,14 Her b,-5.954234404782359,-11.487904973957995,12.41541442128362
17,14 Her b,-5.954234404782359,-11.487904973957995,12.41541442128362
18,16 Cyg B b,5.77952634878795,-12.13576123714556,16.315860089761163
19,16 Cyg B b,5.77952634878795,-12.13576123714556,16.315860089761163
20,16 Cyg B b,5.77952634878795,-12.13576123714556,16.315860089761163
21,16 Cyg B b,5.77952634878795,-12.13576123714556,16.315860089761163
22,16 Cyg B b,5.77952634878795,-12.13576123714556,16.315860089761163
23,16 Cyg B b,5.77952634878795,-12.13576123714556,16.315860089761163
24,17 Sco b,-54.95193078529032,-110.03410742160516,-22.046149684226403
25,18 Del b,52.5719566132478,-53.29659577540796,14.333720403564335
26,18 Del b,52.5719566132478,-53.29659577540796,14.333720403564335
27,18 Del b,52.5719566132478,-53.29659577540796,14.333720403564335
28,1RXS J160929.1-210524 b,-60.26043713303641,-115.15130308225108,-49.67298400534154
29,1RXS J160929.1-210524 b,-60.26043713303641,-115.15130308225108,-49.67298400534154
30,1RXS J160929.1-210524 b,-60.26043713303641,-115.15130308225108,-49.67298400534154
31,1RXS J160929.1-210524 b,-60.26043713303641,-115.15130308225108,-49.67298400534154
32,24 Boo b,-49.3325876411244,-37.38517386017763,73.3622134328366
33,24 Boo b,-49.3325876411244,-37.38517386017763,73.3622134328366
34,24 Sex b,-65.7627914379147,29.460518367415357,1.1350306720600667
35,24 Sex c,-65.7627914379147,29.460518367415357,1.1350306720600667
36,2M0437 b,40.44367592924407,107.26055307526096,58.03120787403456
37,2MASS J01225093-2439505 b,29.05339964715034,10.98577803161164,-13.399738788242244
38,2MASS J01225093-2439505 b,29.05339964715034,10.98577803161164,-13.399738788242244
39,2MASS J0249-0557 c,48.59599496201688,44.50688573023715,-4.654218939547322
40,2MASS J03590986+2009361 b,55.46786068473796,95.269220380935,40.47309358162949
41,2MASS J11550485-7919108 b,-19.79305389275653,0.4252616670771296,-98.89993535949831
42,2MASS J12073346-3932539 b,-50.33442082347236,-1.6601639115457294,-39.99010877895176
43,2MASS J12073346-3932539 b,-50.33442082347236,-1.6601639115457294,-39.99010877895176
44,2MASS J19383260+4603591 b,114.62756527578038,-249.95422643334837,285.41629279186765
45,2MASS J19383260+4603591 b,114.62756527578038,-249.95422643334837,285.41629279186765
46,2MASS J21252752-8138278 b,4.463305756870243,-3.567311424975643,-33.6335206018925
47,2MASS J22362452+4751425 b,43.60808189609781,-16.650054339453423,51.5907997178419
48,30 Ari B b,31.435079388348537,25.675570947757304,18.62386880739084
49,30 Ari B b,31.435079388348537,25.675570947757304,18.62386880739084
50,30 Ari B b,31.435079388348537,25.675570947757304,18.62386880739084
51,4 UMa b,-20.47873014263084,24.35998242627061,66.20897631006758
52,4 UMa b,-20.47873014263084,24.35998242627061,66.20897631006758
53,42 Dra b,4.243784122535902,-37.26167025704816,82.53360888890249
54,47 UMa b,-10.137664997841172,2.742044110411843,8.947506545295267
55,47 UMa b,-10.137664997841172,2.742044110411843,8.947506545295267
56,47 UMa b,-10.137664997841172,2.742044110411843,8.947506545295267
57,47 UMa b,-10.137664997841172,2.742044110411843,8.947506545295267
58,47 UMa b,-10.137664997841172,2.742044110411843,8.947506545295267
59,47 UMa c,-10.137664997841172,2.742044110411843,8.947506545295267
60,47 UMa c,-10.137664997841172,2.742044110411843,8.947506545295267
61,47 UMa c,-10.137664997841172,2.742044110411843,8.947506545295267
62,47 UMa d,-10.137664997841172,2.742044110411843,8.947506545295267
63,47 UMa d,-10.137664997841172,2.742044110411843,8.947506545295267
64,51 Eri b,10.46584928105782,27.845047481294696,-0.792550213314845
65,51 Eri b,10.46584928105782,27.845047481294696,-0.792550213314845
66,51 Eri b,10.46584928105782,27.845047481294696,-0.792550213314845
67,51 Peg b,13.921921820176577,-3.895573418192439,5.482653603535777
68,51 Peg b,13.921921820176577,-3.895573418192439,5.482653603535777
69,51 Peg b,13.921921820176577,-3.895573418192439,5.482653603535777
70,51 Peg b,13.921921820176577,-3.895573418192439,5.482653603535777
71,51 Peg b,13.921921820176577,-3.895573418192439,5.482653603535777
72,55 Cnc b,-7.576012598833984,8.082650898930266,5.972403017071979
73,55 Cnc b,-7.576012598833984,8.082650898930266,5.972403017071979
74,55 Cnc b,-7.576012598833984,8.082650898930266,5.972403017071979
75,55 Cnc b,-7.576012598833984,8.082650898930266,5.972403017071979
76,55 Cnc b,-7.576012598833984,8.082650898930266,5.972403017071979
77,55 Cnc b,-7.576012598833984,8.082650898930266,5.972403017071979
