id,x,y,z,diameter,Right ascension,Declination,distance,Constellation,name
3583,119.75955573999696,-78.34358257180943,6.714062464159745,0.1,21h47m14.00s,"+02Â°41'10.0""",143.266,Pegasus,11 Peg
3584,88.72652919513058,-26.687470408307373,28.046211244860874,0.1,22h53m02.30s,"+16Â°50'28.0""",96.805,Pegasus,HD 216489
3585,90.04925361615734,-15.368812169792266,-42.62371607054713,0.1,23h21m15.50s,"-26Â°59'12.0""",100.806,Sculptor,HD 220096
3586,37.27799145963849,11.809761932573096,35.310067188141495,0.1,01h10m18.80s,"+42Â°04'53.0""",52.687,Andromeda,44 And (44 Andromedae)
3587,74.99225933626137,61.652327214116454,-4.4150552348114145,0.1,02h37m41.80s,"-03Â°23'46.0""",97.182,Cetus,81 Cet
3588,21.858824634115816,46.02766667090408,20.15285864206657,0.1,04h18m23.20s,"+21Â°34'45.0""",54.795,Taurus,51 Tau
3589,10.048230402681028,64.30126137960536,-17.467657993168693,0.1,05h24m28.40s,"-16Â°58'34.0""",67.385,Lepus,HD 35505
3590,0.32912704105741053,3.2920982256683295,-17.90488840131086,0.1,05h37m09.80s,"-80Â°28'09.0""",18.208,Mensa,π Men
3591,-5.342970277429356,282.22181897096397,-175.20391731161422,0.1,06h04m20.30s,"-32Â°10'21.0""",332.226,Columba,HD 41534
3592,-2.4228989400055405,35.605231163206135,0.3190541351786008,0.1,06h15m34.30s,"-00Â°30'44.0""",35.689,Orion,HD 43318
3593,-97.83227495079409,437.4522857478813,106.90047199571292,0.1,06h50m25.50s,"+13Â°24'48.0""",460.829,Gemini,35 Gem
3594,-32.41108960898402,140.38785270057616,62.952270598285324,0.1,06h52m00.00s,"+23Â°36'06.0""",157.233,Gemini,HD 49968
3595,-45.00392950388697,100.45854994442654,114.7097221741572,0.1,07h36m31.60s,"+46Â°10'49.0""",158.983,Lynx,HD 60437
3596,-53.37696566716908,91.31628663073491,9.03017060410911,0.1,08h01m13.80s,"+04Â°52'47.0""",106.157,Canis Minor,HD 65900
3597,-23.21542830688691,33.151475741844294,-114.25573284814072,0.1,08h20m00.70s,"-71Â°30'19.0""",121.212,Volans,κβ Vol
3598,-189.94681807103487,246.4803617277606,-193.24421747426612,0.1,08h30m28.60s,"-32Â°09'34.0""",366.3,Pyxis,HD 72227
3599,-70.00254196688024,46.16109349869772,2.614003477361748,0.1,09h46m23.60s,"+01Â°47'08.0""",83.893,Sextans,HD 84607
3600,-127.88203741198167,65.91300521328601,-19.149394118714348,0.1,10h10m55.80s,"-08Â°25'06.0""",145.138,Sextans,18 Sex
3601,-517.765698989499,240.67300953795635,-597.5016103290922,0.1,10h20m16.70s,"-47Â°41'57.0""",826.446,Vela,HD 89736
3602,-11.475973895801957,1.1424202192566175,-40.494788852215365,0.1,11h37m15.60s,"-75Â°53'48.0""",42.105,Chamaleon,π Cha
3603,-75.79156580928023,-31.090825524603883,15.65437732317024,0.1,13h29m13.00s,"+10Â°49'06.0""",83.403,Virgo,71 Vir
3604,-10.517845658682939,-10.688723479948711,-118.24289497923043,0.1,15h01m50.80s,"-83Â°13'40.0""",119.19,Octans,πα Oct
3605,-45.11649711154312,-47.03814571401188,-527.9066979696047,0.1,15h04m46.70s,"-83Â°02'18.0""",531.915,Octans,πβ Oct
3606,-68.38940132808094,-67.59038283248759,-47.61156950305723,0.1,14h58m39.20s,"-27Â°39'26.0""",107.296,Hydra,59 Hya
3607,-6.239868759639599,-7.556345509790436,-10.763030075176028,0.1,15h21m48.20s,"-48Â°19'04.0""",14.556,Lupus,νβ Lup
3608,-38.64627798805123,-55.3741082413525,-214.86384981924073,0.1,15h40m21.20s,"-73Â°26'48.0""",225.225,Apus,κβ Aps (Kappa2 Apodis)
3609,-18.142692590816484,-44.78560769293383,49.34079215142132,0.1,16h31m47.30s,"+45Â°35'54.0""",69.061,Hercules,HD 149303
3610,-2284910.356003873,-6393664.542799136,-7341678.171860938,0.1,16h41m20.30s,"-48Â°45'47.0""",10000000,Ara,HD 150136
3611,-222.7499653364081,-626.159703793515,-747.1990887894916,0.1,16h41m40.20s,"-49Â°39'06.0""",1000,Ara,HD 150168
3612,-7.803695266823571,-29.176400709606163,-40.67154119055545,0.1,17h00m06.20s,"-54Â°35'49.0""",50.659,Ara,HD 153053
3613,-219.73763938841307,-834.1538810959603,359.6395135820788,0.1,17h00m58.10s,"+22Â°37'56.0""",934.579,Hercules,HD 153834
3614,-15.294839550984067,-84.17946470392725,47.080568616680075,0.1,17h18m48.50s,"+28Â°49'23.0""",97.656,Hercules,HD 156874
3615,-7.773280987015894,-51.53275339395575,90.44319148689215,0.1,17h25m41.30s,"+60Â°02'54.0""",104.384,Draco,HD 158460 (Karina)
3616,27.370280637773607,-243.56382759560026,34.58547744054203,0.1,18h25m38.80s,"+08Â°01'55.0""",247.525,Ophiucus,HD 169689
3617,17.3173808356288,-118.03921052778874,-90.79845110997306,0.1,18h33m23.10s,"-38Â°43'34.0""",149.925,Corona Australis,κβ CrA
3618,20.95670529550513,-74.98058593321598,-33.29285977907217,0.1,19h02m27.70s,"-24Â°50'49.0""",84.674,Sagittarius,HD 176704
3619,33.27894195909097,-74.72086536099829,-35.19477959565907,0.1,19h36m01.70s,"-24Â°43'09.0""",89.047,Sagittarius,51 Sgr
3620,40.19656528692686,-74.5660630623389,-4.2698363571833,0.1,19h53m18.70s,"-03Â°06'52.0""",84.818,Aquila,HD 188041 (V1291 Aquilae)
3621,96.59956955900024,-145.50879879345402,-219.9999109902138,0.1,20h14m19.00s,"-52Â°26'44.0""",280.899,Telescopium,HD 191829
3622,14.803768221568923,-18.880793764490388,-3.434565804413532,0.1,20h32m23.70s,"-09Â°51'12.0""",24.237,Capricornus,HD 195564
3623,122.22839258215895,-121.73694792934958,60.511649957908595,0.1,21h00m27.70s,"+19Â°19'46.0""",182.815,Delphinus,HD 200044
3624,54.27361635826506,-36.80531906287905,51.75914238156902,0.1,21h43m25.70s,"+38Â°17'02.0""",83.542,Cygnus,79 Cyg
3625,160.65931258293685,-91.68181600978934,26.844383947584358,0.1,22h01m09.20s,"+08Â°15'26.0""",186.916,Pegasus,19 Peg
3626,97.20423150047041,-40.248404717563396,67.21181170072842,0.1,22h30m01.80s,"+32Â°34'21.0""",124.844,Pegasus,38 Peg
3627,189.7597975395349,-50.76020931100728,-90.91327124494772,0.1,23h00m05.80s,"-25Â°09'51.0""",216.45,Pisces Austrinus,HD 217303
3628,84.34651990181302,-8.24795499522259,-19.47191998365443,0.1,23h37m39.60s,"-13Â°03'37.0""",86.957,Aquarius,HD 222093
3629,22.588891748522908,4.559848250967261,85.93168669065949,0.1,00h45m39.00s,"+74Â°59'17.0""",88.968,Cassiopeia,21 Cas
3630,32.8653295193064,13.088670806316705,-8.130290038570578,0.1,01h26m51.60s,"-13Â°03'24.0""",36.298,Cetus,47 Cet
3631,122.8136741751094,185.5307002020588,227.85727673072864,0.1,03h45m59.30s,"+45Â°40'55.0""",318.471,Perseus,HD 23300
3632,40.37691572423486,63.42485555579685,75.1019658486004,0.1,03h50m04.50s,"+44Â°58'04.0""",106.27,Perseus,HD 23838
3633,19.2059776841268,62.001390412582985,73.9894494715516,0.1,04h51m09.30s,"+48Â°44'27.0""",98.425,Auriga,HD 30557
3634,10.928899868474888,40.10167958792221,-11.623842862516348,0.1,04h59m01.30s,"-16Â°22'33.0""",43.159,Lepus,HD 31925
3635,5.181180209649246,225.13833272563775,-40.62546489771119,0.1,05h54m43.60s,"-11Â°46'26.0""",228.833,Lepus,HD 39853
3636,-32.69968900337044,158.42291591134327,-28.211055797866237,0.1,06h46m39.00s,"-10Â°06'26.0""",164.204,Monoceros,HD 49147
3637,-48.84366376666464,141.3345699881493,-150.71851389963322,0.1,07h16m15.50s,"-46Â°46'28.0""",212.314,Puppis,HD 56813
3638,-33.667029947297785,78.05675217470713,-28.587639469954652,0.1,07h33m19.50s,"-19Â°24'45.0""",89.686,Puppis,HD 60341
3639,-34.98958475552777,55.15603914196189,-96.52690197455891,0.1,08h09m33.60s,"-56Â°05'08.0""",116.55,Carina,HD 68434
3640,-28.04257166623458,33.90668195294504,59.249799107557564,0.1,08h38m22.20s,"+53Â°24'05.0""",73.801,Ursa Major,HD 73017
3641,-81.04464548517149,92.61731503376481,21.881462339597753,0.1,08h44m45.00s,"+10Â°04'54.0""",125,Cancer,49 Cnc (49 Cancri)
3642,-36.03421253973992,38.44755083380117,33.536515658653705,0.1,08h52m34.60s,"+32Â°28'27.0""",62.461,Cancer,σα Cnc (Sigma1 Cancri)
3643,-209.24487314275598,161.70823272646075,-92.35671646370277,0.1,09h29m12.60s,"-20Â°44'55.0""",280.112,Hydra,HD 82077
3644,-392.664054261347,220.31899854165513,181.44850603310033,0.1,10h02m48.90s,"+21Â°56'57.0""",485.437,Leo,HD 87015
3645,-117.61344931013289,34.67315087978937,-26.604905383033486,0.1,10h54m17.80s,"-13Â°45'29.0""",125.471,Crater,HD 94481
3646,-213.4399635037467,-11.048952141709927,103.64267237045503,0.1,12h11m51.20s,"+25Â°52'13.0""",237.53,Coma Berenices,4 Com
3647,-193.5313544426871,-13.64052019184042,166.64231027105632,0.1,12h16m07.60s,"+40Â°39'37.0""",255.754,Canes Venatici,2 CVn
3648,-81.61822251145561,-17.51233110620033,-41.4423071546135,0.1,12h48m26.40s,"-27Â°35'51.0""",93.197,Hydra,HD 111295
3649,-25.8437274727113,-30.823018912284073,51.407570760046674,0.1,15h20m05.20s,"+51Â°57'31.0""",65.274,Bootes,HD 136729
3650,11.272213835980883,-85.0521356864863,-26.674984899779126,0.1,18h30m11.90s,"-18Â°43'44.0""",89.847,Sagittarius,HD 170433
3651,11.451845141164382,-45.298805669051575,74.23945318239008,0.1,18h56m45.00s,"+57Â°48'54.0""",87.719,Draco,48 Dra
3652,57.32764320214584,-126.8338316619538,41.131004301313034,0.1,19h37m17.40s,"+16Â°27'46.0""",145.138,Sagitta,ε Sge
3653,8.846196238293238,-15.269957467961536,-11.154476233344722,0.1,20h00m20.30s,"-33Â°42'14.0""",20.877,Sagittarius,HD 189245 (Andrey Alexandrovich Dolmanov)
3654,42.65575035119157,-63.60126950703266,51.129991590754415,0.1,20h15m23.70s,"+33Â°43'46.0""",92.081,Cygnus,HD 192787
3655,92.11927619190021,-124.8619782016135,60.83924919375812,0.1,20h25m40.50s,"+21Â°24'35.0""",166.667,Vulpecula,HD 194577
3656,446.9319371512396,-377.4751115316144,959.287420403518,0.1,21h19m15.80s,"+58Â°37'25.0""",1123.596,Cepheus,HD 203338
3657,104.98357244696571,-38.80422796904531,-72.45943897794862,0.1,22h38m51.50s,"-33Â°04'53.0""",133.333,Pisces Austrinus,HD 214484
3658,73.51816939473922,-23.989208859494763,-19.20047885189243,0.1,22h47m42.80s,"-14Â°03'23.0""",79.681,Aquarius,τα Aqr (Tau1 Aquarii)
3659,9.49036502204324,-1.8034467318385785,-18.16734233821224,0.1,23h16m57.70s,"-62Â°00'04.0""",20.576,Tucana,HD 219482
3660,112.43674788837507,7.935474499074351,-66.5371931235495,0.1,00h16m08.90s,"-31Â°26'47.0""",130.89,Sculptor,HD 1187
3661,79.5095220815616,11.314700870991334,9.797666995854543,0.1,00h32m23.80s,"+06Â°57'20.0""",80.906,Pisces,51 Psc
3662,153.4537857662828,30.134250412756362,172.85679791682207,0.1,00h44m26.40s,"+47Â°51'51.0""",233.1,Cassiopeia,HD 4142
3663,68.3618578972514,37.954059276717956,59.46151354662431,0.1,01h56m09.30s,"+37Â°15'06.0""",98.232,Andromeda,56 And (56 Andromedae)
3664,247.62469278440153,155.74903846407986,475.9455082485235,0.1,02h08m40.50s,"+58Â°25'25.0""",558.659,Perseus,HD 12953
3665,113.70730902936175,181.97562230023175,24.580013237275022,0.1,03h52m00.20s,"+06Â°32'05.0""",215.983,Taurus,31 Tau
3666,84.19608382848928,148.46570987100841,30.08834592402112,0.1,04h01m46.10s,"+09Â°59'52.0""",173.31,Taurus,HD 25330 (Anna Anatolyevna Andreeva)
3667,21.344610490858056,59.77887781618478,71.24513857121202,0.1,04h41m24.10s,"+48Â°18'03.0""",95.42,Perseus,HD 29526
3668,196.74111823769354,1797.5174328126218,-189.76247324827747,0.1,05h35m00.90s,"-06Â°00'33.0""",1818.182,Orion,HD 36959
3669,-0.14299223292903265,39.96495848567961,-48.97358642635055,0.1,06h00m49.20s,"-51Â°12'59.0""",63.211,Pictor,HD 41214
3670,-7.292931959296296,336.2484652045553,31.910766756974777,0.1,06h04m58.20s,"+05Â°25'12.0""",337.838,Orion,63 Ori
3671,-33.1975091022019,33.90412571136702,13.231846815809359,0.1,08h57m35.20s,"+15Â°34'53.0""",49.261,Cancer,οβ Cnc (Omicron2 Cancri)
3672,-134.0457645951997,131.7647349736175,1.5838280906216802,0.1,09h01m58.00s,"-00Â°28'58.0""",187.97,Hydra,HD 77353
3673,-36.32564437364391,17.116788151349656,-79.92415873327268,0.1,10h19m04.80s,"-64Â°40'35.0""",89.445,Carina,HD 89715
3674,-130.7040531451217,50.80395446210615,21.333753501187964,0.1,10h35m02.20s,"+08Â°39'01.0""",141.844,Leo,49 Leo
3675,-56.44832977804754,17.47772561648565,89.55750548415044,0.1,10h51m11.10s,"+56Â°34'56.0""",107.296,Ursa Major,43 UMa
3676,-57.355084072372996,14.162082176648369,-61.86626389618889,0.1,11h04m31.20s,"-47Â°40'45.0""",85.543,Vela,HD 96113
3677,-43.20463100352531,-8.86372571828591,7.412216621241997,0.1,12h46m22.50s,"+09Â°32'24.0""",44.723,Virgo,33 Vir
3678,-144.49870681844388,-48.71460092739751,30.55802390996173,0.1,13h14m31.30s,"+11Â°19'54.0""",155.521,Virgo,HD 115046
3679,-46.63892272568367,-18.332783523333685,-133.1285598182234,0.1,13h25m50.10s,"-70Â°37'39.0""",142.248,Musca,HD 116458
3680,-111.63693436814312,-94.52715415236369,-105.75380389252284,0.1,14h41m01.40s,"-36Â°08'06.0""",180.505,Centaurus,HD 128974
3681,-78.54055520649014,-84.51723829956242,57.02549971785646,0.1,15h08m23.80s,"+26Â°18'04.0""",128.7,Bootes,46 Boo (46 Boötis)
3682,-13.429923479357639,-16.462801759020227,-35.843440161092225,0.1,15h23m10.40s,"-60Â°39'25.0""",41.667,Circinus,HD 136359
3683,-36.698374181559025,-72.23096420126161,-42.32422009897342,0.1,16h12m15.90s,"-28Â°25'03.0""",91.408,Scorpius,12 Sco
3684,-24.43222559331326,-54.7363535002688,111.30822090955841,0.1,16h23m47.00s,"+61Â°41'48.0""",126.422,Draco,HD 148374
3685,-10.467457817611535,-49.53238284936067,-40.25997845380551,0.1,17h12m16.20s,"-39Â°30'25.0""",64.683,Scorpius,HD 155259
3686,-17.931469772491436,-106.45974198292754,145.47635206358015,0.1,17h21m45.40s,"+53Â°25'14.0""",181.159,Draco,HD 157681
3687,-0.03627101743773945,-131.2532314691886,133.57074031878724,0.1,17h59m56.20s,"+45Â°30'05.0""",187.266,Hercules,HD 164646
3688,22.542800034693727,-56.54578724815526,-32.71773207424644,0.1,19h26m56.50s,"-29Â°44'36.0""",69.109,Sagittarius,HD 182681
3689,37.18942406942155,-79.10171556647386,0.9475762900137743,0.1,19h40m43.30s,"-00Â°37'16.0""",87.413,Aquila,45 Aql (45 Aquilae)
3690,22.121891028678988,-38.63677146755292,18.99137269602545,0.1,19h59m10.50s,"+23Â°06'05.0""",48.403,Vulpecula,14 Vul (Nanaho)
3691,96.32983647220178,-161.11492203940526,53.93812979215387,0.1,20h03m30.00s,"+16Â°01'53.0""",195.312,Aquila,HD 190229 (14 Sagittae)
3692,154.8340934988561,-181.3808945521855,212.60431722530103,0.1,20h41m56.50s,"+41Â°43'01.0""",319.489,Cygnus,HD 197392
3693,1341.9363590238993,-1391.680158122341,2103.7346002448257,0.1,20h55m49.80s,"+47Â°25'04.0""",2857.143,Cygnus,HD 199478
3694,43.29400646556472,-30.7300299072243,5.366312519853912,0.1,21h38m31.90s,"+05Â°46'18.0""",53.362,Pegasus,4 Peg
3695,400.1624849349997,-274.5915251412838,10.888569246224007,0.1,21h42m10.10s,"+01Â°17'07.0""",485.437,Aquarius,26 Aqr (26 Aquarii)
3696,37.66686687844868,0.7725660510994314,89.47902463850349,0.1,00h04m42.00s,"+67Â°10'00.0""",97.087,Cepheus,HD 225216
3697,84.1459701141403,2.959885771485801,-53.57923842095893,0.1,00h08m03.50s,"-33Â°31'46.0""",99.8,Sculptor,HD 344
3698,50.73691814576738,14.81008255543881,14.108990636143604,0.1,01h05m05.40s,"+14Â°56'46.0""",54.705,Pisces,72 Psc
3699,26.661124367436194,21.711693915899207,7.589553067632196,0.1,02h36m37.90s,"+12Â°26'51.0""",35.211,Aries,31 Ari (31 Arietis)
3700,36.55362308554415,48.764574426605336,-71.6629489297785,0.1,03h32m34.80s,"-50Â°22'43.0""",94.073,Horologium,HD 22231
3701,45.583391119515376,115.92532734457312,12.14484541271959,0.1,04h34m08.30s,"+05Â°34'07.0""",125.156,Taurus,HD 28978
3702,65.85791498881369,188.9986749108831,-112.0148565113419,0.1,04h43m09.30s,"-30Â°45'56.0""",229.358,Caelum,HD 30080
3703,6.730002241410292,30.811670069823506,33.7757987076391,0.1,05h10m42.90s,"+46Â°57'44.0""",46.211,Auriga,HD 33167
3704,28.391891533139784,131.81884474045842,-24.14242867777278,0.1,05h11m22.80s,"-11Â°50'57.0""",136.986,Lepus,HD 33664
3705,55.13712236919108,325.38581143007235,2.3984465468806553,0.1,05h21m31.80s,"-00Â°24'59.0""",330.033,Orion,HD 35007
3706,-12.179696544282237,44.40092951641339,132.27205141740146,0.1,07h01m21.50s,"+70Â°48'29.0""",140.056,Camelopardalis,HD 50885
3707,-446.001086707231,1656.8812850290974,494.5724696869974,0.1,07h00m15.80s,"+16Â°04'44.0""",1785.714,Gemini,41 Gem
3708,-433.10288605945044,947.0338951216687,-1132.4372022419852,0.1,07h38m18.20s,"-48Â°36'04.0""",1538.462,Puppis,HD 61715
3709,-145.5546374974972,229.63415243038435,-76.6833993544312,0.1,08h09m28.50s,"-16Â°14'56.0""",282.486,Puppis,HD 67880
3710,-105.34954563247103,143.78606881791626,-75.09915728502781,0.1,08h24m55.10s,"-23Â°09'13.0""",193.424,Puppis,HD 71141
3711,-110.91867420789733,25.190773816622787,52.21586887606188,0.1,11h08m49.10s,"+24Â°39'30.0""",125.156,Leo,67 Leo
3712,-88.62790642172735,-9.065011234441082,-38.10952604823362,0.1,12h23m21.60s,"-24Â°50'26.0""",96.899,Corvus,6 Crv
3713,-149.9903922262715,-24.408452167480124,46.719417714661994,0.1,12h36m58.30s,"+17Â°05'22.0""",158.983,Coma Berenices,25 Com
3714,-230.95611193992266,-210.35968619758276,-137.44714980474654,0.1,14h49m18.70s,"-24Â°15'06.0""",341.297,Libra,HD 130529
3715,-30.627724843058033,-73.74308751738104,-19.095494713198875,0.1,16h29m46.90s,"-14Â°33'03.0""",82.102,Ophiucus,HD 148604
3716,0.0061640723860611315,-9.21326816447587,52.273280868275975,0.1,18h00m09.20s,"+80Â°00'15.0""",53.079,Draco,41 Dra
3717,92.22190722713341,-152.89811376589978,2.211034875340691,0.1,20h04m23.20s,"-00Â°42'34.0""",178.571,Aquila,62 Aql (62 Aquilae)
3718,65.38728603811921,-78.62548105124232,59.83943384616798,0.1,20h38m59.50s,"+30Â°20'04.0""",118.483,Cygnus,HD 196852 (Ph??ng Ng?c)
3719,4.067899018135616,-3.748111503350549,-17.89878805217556,0.1,21h09m22.30s,"-73Â°10'23.0""",18.734,Pavo,HD 200525
3720,63.991048922653846,-60.71462579501072,-50.67217494197718,0.1,21h06m01.20s,"-30Â°07'30.0""",101.729,Microscopium,δ Mic
3721,47.500775561333576,-39.56386597448983,39.31163225082903,0.1,21h20m50.10s,"+32Â°27'10.0""",73.26,Cygnus,HD 203358
3722,47.09187370239825,-37.941841679630286,29.723901260689896,0.1,21h24m34.00s,"+26Â°10'28.0""",67.385,Vulpecula,HD 203925
3723,56.56461107327332,-34.79084291478584,23.73593283205913,0.1,21h53m37.40s,"+19Â°40'06.0""",70.522,Pegasus,HD 208108
3724,49.85438273423924,-20.074189798213883,219.2428018935474,0.1,22h32m16.20s,"+76Â°13'35.0""",225.734,Cepheus,HD 214035
3725,93.49477888326167,-24.560600755455706,-111.39878033937858,0.1,23h01m07.50s,"-50Â°57'00.0""",147.493,Grus,HD 217403
3726,52.628753277705194,-7.1585608543850014,-103.74426169638733,0.1,23h29m01.00s,"-63Â°06'39.0""",116.55,Tucana,HD 221006
3727,30.803937522327605,-3.184862124952149,1.1367529923350859,0.1,23h36m23.30s,"+02Â°06'08.0""",30.989,Pisces,16 Psc
3728,30.013223467722955,4.009284215093933,-33.376433035288876,0.1,00h30m26.10s,"-48Â°12'54.0""",45.065,Phoenix,HD 2726
3729,49.950175309283246,22.275822174822903,-29.193693651327155,0.1,01h36m08.40s,"-29Â°54'27.0""",61.996,Sculptor,τ Scl
3730,12.011092121686985,5.44004959748091,-111.07712624758213,0.1,01h37m28.00s,"-84Â°46'11.0""",111.857,Octans,HD 11025
3731,42.85848025619629,24.38659784031283,57.13551697415611,0.1,01h58m33.60s,"+49Â°12'15.0""",75.472,Perseus,3 Per
3732,47.971192777740264,32.197339088947885,-131.3252100819648,0.1,02h15m28.50s,"-67Â°44'47.0""",143.472,Hydrus,πβ Hyi
3733,74.01604313289259,63.42075027675402,35.498965467790576,0.1,02h42m22.00s,"+20Â°00'42.0""",103.734,Aries,μ Ari (Koleon)
3734,56.78920937562197,68.35032535161399,5.7084964588134035,0.1,03h21m06.80s,"+03Â°40'32.0""",89.047,Cetus,κβ Cet (Tiānqūnèr)
3735,66.77402767936161,97.4434612816513,42.29625186617811,0.1,03h42m18.90s,"+19Â°42'01.0""",125.471,Taurus,13 Tau
3736,9.543766011863523,20.005551774378528,-123.01908156263183,0.1,04h17m59.10s,"-80Â°12'50.0""",125,Mensa,δ Men
3737,62.800790805247075,541.254451702449,182.74219971182575,0.1,05h33m31.60s,"+18Â°32'25.0""",574.713,Taurus,120 Tau
3738,-14.22118295892534,161.97903463775512,42.50960811475103,0.1,06h20m04.20s,"+14Â°39'04.0""",168.067,Orion,HD 44033
3739,-30.963165551600795,215.87021077220396,-136.10953398343705,0.1,06h32m39.00s,"-32Â°01'50.0""",257.069,Canis Major,HD 46547
3740,-12.59641643452351,73.96734230641641,61.612077826782375,0.1,06h38m39.50s,"+39Â°23'27.0""",97.087,Auriga,51 Aur (51 Aurigae)
3741,-152.7895633164044,486.6961298915508,-235.37038746233384,0.1,07h09m42.90s,"-25Â°13'52.0""",561.798,Canis Major,HD 54912
3742,-4.666236660607638,15.096713656379748,-42.26903533562693,0.1,07h08m42.20s,"-70Â°29'50.0""",45.126,Volans,γα Vol
3743,-166.6673055159545,312.41894640258994,-82.74993472352202,0.1,07h52m18.90s,"-14Â°50'47.0""",363.636,Puppis,10 Pup
3744,-104.3415278110856,133.45501778877127,-223.0814567485321,0.1,08h32m04.80s,"-53Â°12'44.0""",280.112,Vela,HD 72737
3745,-8.624234825280885,11.834368943150634,-75.94106850312157,0.1,08h24m19.80s,"-80Â°54'51.0""",77.34,Chamaleon,HD 72922
3746,-227.63445969027984,163.80802458664326,82.74100704327954,0.1,09h37m02.60s,"+16Â°26'16.0""",292.398,Leo,8 Leo
3747,-42.93169293095266,29.43815252064182,137.3067061991286,0.1,09h42m14.80s,"+69Â°14'15.0""",146.843,Ursa Major,HD 83489
3748,-72.14867899828465,-9.408894140249412,27.778530448172727,0.1,12h29m43.20s,"+20Â°53'46.0""",77.882,Coma Berenices,20 Com
3749,-61.13028925665833,-22.762493138020044,2.377334124365496,0.1,13h21m41.60s,"+02Â°05'14.0""",65.274,Virgo,HD 116160 (Ksenia)
3750,-436.00728067600227,-173.8059417231374,-400.9098183822032,0.1,13h26m56.10s,"-41Â°29'53.0""",617.284,Centaurus,HD 116835
3751,-53.57487959374762,-22.906441232101173,-30.08283069452973,0.1,13h32m35.90s,"-28Â°41'34.0""",65.574,Hydra,HD 117716
3752,-141.3053625279159,-124.4715484072788,2.3573574079294177,0.1,14h45m30.20s,"+00Â°43'02.0""",188.324,Virgo,108 Vir
3753,-34.24808834578396,-31.29701702401219,52.84779559317557,0.1,14h49m41.30s,"+48Â°43'14.0""",70.323,Bootes,39 Boo (39 Boötis)
3754,-26.89416321910118,-29.85851260207766,-43.48151399084345,0.1,15h11m57.60s,"-48Â°44'37.0""",59.207,Lupus,κβ Lup
3755,-40.436254253961636,-82.42987345329442,31.270870684757668,0.1,16h15m28.70s,"+18Â°48'30.0""",96.993,Hercules,16 Her
3756,-43.74255409368562,-103.3685336897716,-175.5111793966058,0.1,16h28m15.20s,"-58Â°35'59.0""",208.333,Norma,HD 147977
3757,-10.791319493917793,-93.46905722292345,27.54502289775873,0.1,17h33m39.40s,"+16Â°19'03.0""",98.039,Hercules,HD 159353
3758,-3.628391441625828,-71.70806650162932,26.938521547112487,0.1,17h48m24.80s,"+20Â°33'56.0""",76.687,Hercules,HD 162076
3759,2.0243727906238633,-46.83469277597139,2.5550286466015786,0.1,18h09m54.00s,"+03Â°07'11.0""",46.948,Ophiucus,HD 166285
3760,116.20618413828221,-484.0180856485003,-187.499820688396,0.1,18h54m00.10s,"-21Â°21'35.0""",531.915,Sagittarius,33 Sgr
3761,19.45592816442208,-77.88385084548777,26.246815382797603,0.1,18h56m06.20s,"+18Â°06'19.0""",84.459,Hercules,HD 175743
3762,50.622974193813754,-184.7613296224538,94.64444613877484,0.1,19h01m17.40s,"+26Â°17'29.0""",213.675,Lyra,HD 176871
3763,78.89401659987978,-201.93602054894382,-46.49007625928825,0.1,19h25m21.60s,"-13Â°53'49.0""",221.729,Sagittarius,HD 182477
3764,39.33036588348564,-97.58913605878263,-143.1025759473657,0.1,19h27m48.10s,"-54Â°19'31.0""",177.62,Telescopium,HD 182509
3765,277.4958089925736,-529.5524115523176,512.4180217504866,0.1,19h50m37.30s,"+40Â°35'59.0""",787.402,Cygnus,HD 187879
3766,56.961603709637714,-80.45720152157604,201.94217832622954,0.1,20h21m11.40s,"+63Â°58'49.0""",224.719,Draco,HD 194298
3767,14.668588435362421,-19.63677030223377,28.580195352923358,0.1,20h27m02.30s,"+49Â°23'00.0""",37.651,Cygnus,43 Cyg
3768,50.58201012418182,-41.69412025991655,76.44970642552386,0.1,21h22m00.40s,"+49Â°23'20.0""",100.705,Cygnus,HD 203644
3769,20.560516757704765,-15.09629613000083,-9.24142271576534,0.1,21h34m51.00s,"-20Â°05'04.0""",27.13,Capricornus,37 Cap
3770,70.99948312632259,-48.62270347601427,75.00846703858586,0.1,21h42m22.90s,"+41Â°04'38.0""",114.155,Cygnus,77 Cyg
3771,16.840927619962073,0.46428145258783093,-19.32947181461463,0.1,00h06m19.00s,"-49Â°04'30.0""",25.641,Phoenix,HD 142
3772,36.431994514029455,6.715008200215943,-53.89842339624379,0.1,00h41m46.40s,"-56Â°30'06.0""",65.402,Phoenix,ξ Phe
3773,114.77679610873916,24.250909283615318,-37.97767105722493,0.1,00h47m43.30s,"-18Â°03'41.0""",123.305,Cetus,HD 4585
3774,88.28662399647432,21.04573212968743,-164.60640960312148,0.1,00h53m37.90s,"-62Â°52'17.0""",187.97,Tucana,HD 5276
3775,41.555408177841244,14.069771639919116,0.74580035769105,0.1,01h14m49.20s,"-00Â°58'26.0""",43.879,Cetus,38 Cet
3776,288.6427763232646,124.65276564984829,509.6183580840096,0.1,01h33m25.80s,"+58Â°19'39.0""",598.802,Cassiopeia,HD 9352
3777,161.9648918613178,103.80671446577452,68.1249041112925,0.1,02h10m37.60s,"+19Â°30'01.0""",204.082,Aries,15 Ari (15 Arietis)
